target_redshift,redshift,output_name,node_index,merger_tree_index,is_central_galaxy,weight,stellar_mass_msun,log10_stellar_mass_msun,sfr_raw_msun_per_gyr,sfr_msun_per_year,log10_ssfr_per_year,black_hole_mass_msun,mdot_rest_msun_per_gyr,mdot_rest_g_per_s,radiative_efficiency_catalog,radiative_efficiency_used,rest_mass_power_erg_s,eddington_luminosity_erg_s,bolometric_luminosity_catalog_erg_s,bolometric_luminosity_erg_s,eddington_ratio_catalog,eddington_ratio,accretion_rate_eddington_paper,accretion_rate_eddington_galacticus,fraction_adaf,valid_accreting_black_hole,power_jet_galacticus,power_jet_erg_s,population_default,thin_disk_dominated
0,0,Output19,1,14415,True,7.71534066228e-07,17251247481.9,10.2368205055,2104237066.96,2.10423706696,-9.91372583889,765196.240757,0.0369454900501,2.32845159241e+15,6.34156348823e-07,6.34156348823e-07,2.09270792712e+36,9.64147263354e+43,1.32710401821e+30,1.32710401821e+30,1.37645364837e-14,1.37645364837e-14,2.1705272697e-08,2.17427675711e-08,1,True,6640990102.7,4.18541585423e+36,star_forming,False
0,0,Output19,1,14419,True,7.705237708e-07,11827907598.3,10.0729079231,1729411655.49,1.72941165549,-9.83500954148,923434.122053,5.52298574452e-09,348080508.182,7.06951669106e-14,7.06951669106e-14,3.12839159346e+29,1.16352699379e+44,2.21162165861e+16,2.21162165861e+16,1.90079101768e-28,1.90079101768e-28,2.68871423711e-15,2.69335886901e-15,1,True,992.762407995,6.25678318693e+29,star_forming,False
0,0,Output19,1,14409,True,7.73051917917e-07,17385469696.1,10.2401864283,1840604101.53,1.84060410153,-9.97522604288,1329480.11857,9.08625378546e-09,572651819.4,8.58503849198e-14,8.58503849198e-14,5.14673788299e+29,1.67514494939e+44,4.41849428336e+16,4.41849428336e+16,2.63767877816e-28,2.63767877816e-28,3.07241345583e-15,3.07772091073e-15,1,True,1633.263529,1.0293475766e+30,star_forming,False
0,0,Output19,1,14416,True,7.71281372031e-07,10639367241.5,10.0269157998,834242946.934,0.834242946934,-10.1056232562,995402.164773,14.9373780377,9.41412920252e+17,0.00019446836326,0.00019446836326,8.46099737406e+38,1.25420672761e+44,1.64539631088e+35,1.64539631088e+35,1.31190199722e-09,1.31190199722e-09,6.74609471292e-06,6.75774828556e-06,1,True,2.68500917362e+12,1.69219947481e+39,star_forming,False
0,0,Output19,1,14408,True,7.73305174525e-07,14700676927.9,10.1673373333,1927973546.09,1.92797354609,-9.88223626273,608538.590822,0,0,0.285443180029,0.285443180029,0,7.66758624436e+43,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14405,True,7.74065427085e-07,24551621285.5,10.3900801764,1154570135.9,1.1545701359,-10.3276598565,1552227.50408,1210.12490822,7.62668803619e+19,0.00905322287839,0.00905322287839,6.85452536913e+40,1.95580665514e+44,6.20555458924e+38,6.20555458924e+38,3.1728875515e-06,3.1728875515e-06,0.000350470500298,0.000351075922191,1,True,2.17521205636e+14,1.37090507383e+41,star_forming,False
0,0,Output19,1,14406,True,7.73811929084e-07,10376495703.9,10.0160507106,1924061581.39,1.92406158139,-9.73183174268,581838.859381,1.94013083848e-08,1222747548.95,4.51843228794e-13,4.51843228794e-13,1.09895069191e+30,7.3311696282e+43,4.96553428917e+17,4.96553428917e+17,6.77318155355e-27,6.77318155355e-27,1.49901140969e-14,1.50160088391e-14,1,True,3487.40527703,2.19790138381e+30,star_forming,False
0,0,Output19,1,14403,True,7.74572664687e-07,10772237198,10.0323059077,1043743008.95,1.04374300895,-10.0137123282,802790.49973,1506.8481229,9.49675564334e+19,0.0189476932262,0.0189476932262,8.53525831565e+40,1.01151602966e+44,1.61723456171e+39,1.61723456171e+39,1.59882247467e-05,1.59882247467e-05,0.000843808507762,0.000845266148688,0.999999999981,True,2.70857510801e+14,1.7070516631e+41,star_forming,False
0,0,Output19,1,14397,True,7.7609631199e-07,11654803870.4,10.0665049695,1824774364.21,1.82477436421,-9.8052957985,938092.578731,1.20282273123e-08,758066681.511,1.43210991923e-13,1.43210991923e-13,6.81316355836e+29,1.1819966492e+44,9.75719911326e+16,9.75719911326e+16,8.25484498611e-28,8.25484498611e-28,5.76411410554e-15,5.77407135122e-15,1,True,2162.08631758,1.36263271167e+30,star_forming,False
0,0,Output19,1,14398,True,7.75842169116e-07,10726728720.7,10.0304672974,1283195233.72,1.28319523372,-9.92217455963,572633.297146,0.0769018624332,4.84666095372e+15,1.76885194848e-06,1.76885194848e-06,4.35596163174e+36,7.21517954404e+43,7.70505121979e+30,7.70505121979e+30,1.06789459261e-13,1.06789459261e-13,6.03721862381e-08,6.04764764516e-08,1,True,13823189423.3,8.71192326347e+36,star_forming,False
0,0,Output19,1,14395,True,7.76604839932e-07,13047998117.3,10.1155438854,1018969002.04,1.01896900204,-10.1073829128,815109.295541,0.962369125529,6.06523264351e+16,1.58845985384e-05,1.58845985384e-05,5.4511592486e+37,1.02703771238e+44,8.65894762327e+32,8.65894762327e+32,8.43099286314e-12,8.43099286314e-12,5.30765246776e-07,5.31682119666e-07,1,True,172986847085,1.09023184972e+38,star_forming,False
0,0,Output19,1,14396,True,7.76350535587e-07,17414224857.4,10.2409041479,893812970.504,0.893812970504,-10.2896574953,2937954.69421,2.9583782087,1.86448750352e+17,1.11805308476e-05,1.11805308476e-05,1.67571779948e+38,3.70182291471e+44,1.87354145489e+33,1.87354145489e+33,5.061132037e-12,5.061132037e-12,4.52673679452e-07,4.53455652702e-07,1,True,531771547146,3.35143559896e+38,star_forming,False
0,0,Output19,1,14390,True,7.69575658579e-07,10680954235.5,10.0286100543,1957684669.05,1.95768466905,-9.73686731445,530406.954953,9.29690344745e-09,585927798.152,2.27474535721e-13,2.27474535721e-13,5.26605642955e+29,6.68312763241e+43,1.19789374139e+17,1.19789374139e+17,1.7924148801e-27,1.7924148801e-27,7.87962869961e-15,7.8932404008e-15,1,True,1671.12802392,1.05321128591e+30,star_forming,False
0,0,Output19,1,14383,True,7.64057489616e-07,24715896887.5,10.3929763747,1585553065.81,1.58555306581,-10.192795593,1397639.47097,7.69483621845e-09,484959155.282,7.03752085455e-14,7.03752085455e-14,4.35859552286e+29,1.76102573343e+44,3.06737068886e+16,3.06737068886e+16,1.74180912331e-28,1.74180912331e-28,2.47503227245e-15,2.47930777845e-15,1,True,1383.15478017,8.71719104571e+29,star_forming,False
0,0,Output19,1,14386,True,7.633222053e-07,13832584735.7,10.1409033393,1511339052.27,1.51133905227,-9.96154143484,869690.613321,0.0401760542982,2.53205458855e+15,6.00377905785e-07,6.00377905785e-07,2.2756971743e+36,1.09581017278e+44,1.36627830371e+30,1.36627830371e+30,1.24682024099e-14,1.24682024099e-14,2.07672572387e-08,2.08031317337e-08,1,True,7221687372.35,4.5513943486e+36,star_forming,False
0,0,Output19,1,14379,True,7.65038937184e-07,14942968009.2,10.1744368667,2056637707.65,2.05663770765,-9.86127907253,915074.670268,1.21640642495e-08,766627665.067,1.79905083383e-13,1.79905083383e-13,6.89010584142e+29,1.15299408454e+44,1.23956506592e+17,1.23956506592e+17,1.07508363012e-27,1.07508363012e-27,5.97583798028e-15,5.98616096935e-15,1,True,2186.50314774,1.37802116828e+30,star_forming,False
0,0,Output19,1,14376,True,7.6577582504e-07,10564492036.3,10.0238486201,1262395768.41,1.26239576841,-9.92265308997,894168.794084,0.412664744969,2.60077720245e+16,6.58987405878e-06,6.58987405878e-06,2.33746197944e+37,1.12665268055e+44,1.54035800617e+32,1.54035800617e+32,1.3671986343e-12,1.3671986343e-12,2.07469615064e-07,2.07828009414e-07,1,True,74176915324.6,4.67492395888e+37,star_forming,False
0,0,Output19,1,14371,True,7.67005501338e-07,19634495921,10.293019756,1532909955.84,1.53290995584,-10.1075031112,958234.962086,0,0,0.242610055967,0.242610055967,0,1.20737605223e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14370,True,7.67251666295e-07,12537120293.4,10.0981977929,1055804037.59,1.05580403759,-10.0746144744,649368.331068,576.357765224,3.63243566241e+19,0.0111412910991,0.0111412910991,3.26467036302e+40,8.18204097145e+43,3.6372642857e+38,3.6372642857e+38,4.44542418987e-06,4.44542418987e-06,0.000399004401764,0.000399693663771,1,True,1.0360090526e+14,6.52934072605e+40,star_forming,False
0,0,Output19,1,14372,True,7.6675941299e-07,13444816901.1,10.1285548921,2183108358.56,2.18310835856,-9.78947959969,616478.238199,1.56005463134e-08,983208420.204,3.45248832619e-13,3.45248832619e-13,8.83663659436e+29,7.76762580131e+43,3.05083846848e+17,3.05083846848e+17,3.92763316169e-27,3.92763316169e-27,1.13762387896e-14,1.13958907261e-14,1,True,2804.21435805,1.76732731887e+30,star_forming,False
0,0,Output19,1,14373,True,7.66513401192e-07,11325599728,10.0540612086,1502532906.05,1.50253290605,-9.87723721663,481124.304309,0.120944587908,7.62240852471e+15,3.45892243721e-06,3.45892243721e-06,6.85067913603e+36,6.0621662343e+43,2.36959677738e+31,2.36959677738e+31,3.90882843821e-13,3.90882843821e-13,1.13007114475e-07,1.13202329139e-07,1,True,21739914944.5,1.37013582721e+37,star_forming,False
0,0,Output19,1,14366,True,7.68237092513e-07,12350819010.1,10.0916957576,1461979839.56,1.46197983956,-9.92675437376,583285.459005,611.524893406,3.8540728785e+19,0.00901396959649,0.00901396959649,3.46386795878e+40,7.34939678346e+43,3.12232004667e+38,3.12232004667e+38,4.24840315289e-06,4.24840315289e-06,0.000471313233023,0.000472127405257,1,True,2.36186629749e+13,1.48854199362e+40,star_forming,False
0,0,Output19,1,14361,True,7.69470601488e-07,18018011198.2,10.2557068525,1599191588.3,1.5991915883,-10.0518063558,960338.839601,0,0,0.306665634064,0.306665634064,0,1.2100269379e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14355,True,7.70953347936e-07,12331927731.9,10.091030971,845262378.224,0.845262378224,-10.1640394316,908782.522189,0.591383425244,3.72713334258e+16,8.68416884396e-06,8.68416884396e-06,3.34978039348e+37,1.14506597796e+44,2.90900585272e+32,2.90900585272e+32,2.54047007658e-12,2.54047007658e-12,2.92540382647e-07,2.9304573289e-07,1,True,106301783212,6.69956078697e+37,star_forming,False
0,0,Output19,1,14356,True,7.70706031243e-07,11009400235,10.0417636603,1891476778.14,1.89147677814,-9.76496264654,410445.813404,0,0,0.229736115105,0.229736115105,0,5.17161724889e+43,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14352,True,7.71695759975e-07,10135074395.6,10.0058269409,1337519386.82,1.33751938682,-9.87952685527,944859.600424,0.352005007898,2.2184754352e+16,4.55918184918e-06,4.55918184918e-06,1.99386628629e+37,1.19052309653e+44,9.09039898215e+31,9.09039898215e+31,7.6356342927e-13,7.6356342927e-13,1.67478169226e-07,1.67767480167e-07,1,True,63273264758,3.98773257258e+37,star_forming,False
0,0,Output19,1,14350,True,7.721910865e-07,15864464058.6,10.2004254051,1896741616.3,1.8967416163,-9.92241723199,654155.950541,1.10640285304e-08,697299042.866,2.17017692101e-13,2.17017692101e-13,6.26701125904e+29,8.24236497682e+43,1.36005231981e+17,1.36005231981e+17,1.6500753408e-27,1.6500753408e-27,7.60341391902e-15,7.61654847171e-15,1,True,1988.77058788,1.25340225181e+30,star_forming,False
0,0,Output19,1,14339,True,7.74924502984e-07,22226555256.4,10.3468721595,3197636172.45,3.19763617245,-9.84204311142,1233808.19352,99756.3095264,6.28703902573e+21,0.372386464959,0.372386464959,5.65050888329e+42,1.55459832383e+44,2.10417302827e+42,2.10417302827e+42,0.0135351556477,0.0135351556477,0.0363470666132,0.0364098545222,2.44235900897e-06,True,903634290941,5.69506237661e+38,star_forming,True
0,0,Output19,1,14347,True,7.72934654537e-07,11932814353.1,10.0767428841,1366221250.91,1.36622125091,-9.94122184777,683787.282651,1315.17574478,8.288760152e+19,0.0224865774475,0.0224865774475,7.44956611192e+40,8.61571976141e+43,1.67515245326e+39,1.67515245326e+39,1.94429774836e-05,1.94429774836e-05,0.000864648145276,0.00086614178573,0.999999999976,True,2.36404202309e+14,1.48991322235e+41,star_forming,False
0,0,Output19,1,14340,True,7.74674148981e-07,15348760430.1,10.1860733075,1279781675.84,1.27978167584,-10.0789374199,1263918.79865,657.821059214,4.14584971202e+19,0.00626951873315,0.00626951873315,3.72610389894e+40,1.5925376863e+44,2.33608781961e+38,2.33608781961e+38,1.46689641301e-06,1.46689641301e-06,0.000233972729877,0.000234376907156,1,True,1.1824401673e+14,7.45220779789e+40,star_forming,False
0,0,Output19,1,14342,True,7.74175478153e-07,10367922126.2,10.0156917265,1390287201.07,1.39028720107,-9.87258720186,1019848.65205,1.88739323115e-06,118951021319,2.20015672499e-11,2.20015672499e-11,1.06907846426e+32,1.28500930158e+44,2.35214017269e+21,2.35214017269e+21,1.83044602852e-23,1.83044602852e-23,8.31961654244e-13,8.33398830267e-13,1,True,339260.888162,2.13815692853e+32,star_forming,False
0,0,Output19,1,14344,True,7.73678917032e-07,10227851852.5,10.0097844288,1356608275.87,1.35660827587,-9.87732996666,618864.142458,0,0,0.302853765002,0.302853765002,0,7.79768819498e+43,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14337,True,7.75425436254e-07,20035820790.8,10.3018071385,1518383856.54,1.51838385654,-10.1204255608,1072521.29597,0.149288574735,9.40875920443e+15,1.68330986135e-06,1.68330986135e-06,8.45617106047e+36,1.35137683292e+44,1.42343561354e+31,1.42343561354e+31,1.05332249219e-13,1.05332249219e-13,6.25744859204e-08,6.26825805068e-08,1,True,26834775933.9,1.69123421209e+37,star_forming,False
0,0,Output19,1,14331,True,7.76930039849e-07,17847627352.5,10.2515804896,1217766084.33,1.21776608433,-10.1660166151,929696.885804,0.132617427555,8.35807726334e+15,1.34354196864e-06,1.34354196864e-06,7.51186522471e+36,1.17141807611e+44,1.00925061922e+31,1.00925061922e+31,8.61563125752e-14,8.61563125752e-14,6.41262532813e-08,6.42370284754e-08,1,True,17424833291.3,1.09818223468e+37,star_forming,False
0,0,Output19,1,14332,True,7.76679084556e-07,14396688771,10.1582626161,1271104982.21,1.27110498221,-10.0540811952,992260.159634,0.170756108864,1.07617285103e+16,1.90059709303e-06,1.90059709303e-06,9.67215923075e+36,1.25024780114e+44,1.83828777173e+31,1.83828777173e+31,1.47033873609e-13,1.47033873609e-13,7.7361937545e-08,7.74955767833e-08,1,True,30693587428.4,1.93443184615e+37,star_forming,False
0,0,Output19,1,14330,True,7.77181070386e-07,12753251980.3,10.1056209406,706363353.735,0.706363353735,-10.2565927807,739787.582557,162.656829539,1.02512797433e+19,0.00222045304802,0.00222045304802,9.21339075798e+39,9.32132354022e+43,2.04579015911e+37,2.04579015911e+37,2.1947421418e-07,2.1947421418e-07,9.88420873734e-05,9.90128325963e-05,1,True,2.92377335811e+13,1.8426781516e+40,star_forming,False
0,0,Output19,1,14329,True,7.77432176217e-07,12222909667.3,10.0871746021,982684256.907,0.982684256907,-10.0947606037,637332.078671,2821.86555425,1.77845180412e+20,0.0405682846545,0.0405682846545,1.59839276909e+41,8.03038419125e+43,6.4844052846e+39,6.4844052846e+39,8.07483817731e-05,8.07483817731e-05,0.00199043125586,0.00199386963558,0.999999900696,True,2.40496765038e+14,1.51570617892e+41,star_forming,False
0,0,Output19,1,14322,True,7.63543624415e-07,17716964053.7,10.248389304,2101456035.62,2.10145603562,-9.92586899543,994412.220122,1.09646093064e-08,691033248.307,1.32554347527e-13,1.32554347527e-13,6.21069710596e+29,1.25295939735e+44,8.23254902568e+16,8.23254902568e+16,6.5704834834e-28,6.5704834834e-28,4.95682231928e-15,4.96538500502e-15,1,True,1970.89987939,1.24213942119e+30,star_forming,False
0,0,Output19,1,14334,True,7.76177399665e-07,10390305390,10.0166283125,1050016414.28,1.05001641428,-9.99543222426,1534905.24938,1.0366679596,6.53349341977e+16,7.97026679299e-06,7.97026679299e-06,5.87201104626e+37,1.93398061422e+44,4.68014946501e+32,4.68014946501e+32,2.41995676203e-12,2.41995676203e-12,3.03623056151e-07,3.0414755121e-07,1,True,186342139464,1.17440220925e+38,star_forming,False
0,0,Output19,1,14325,True,7.628189255e-07,11099637349.5,10.0453087896,1767997425.21,1.76799742521,-9.79782716143,677628.183385,0,0,0.276393020603,0.276393020603,0,8.53811511065e+43,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14320,True,7.64027111984e-07,17273591058.9,10.2373826337,1178038100.88,1.17803810088,-10.1662232968,910757.471711,1.25052290079,7.8812922382e+16,1.72666911796e-05,1.72666911796e-05,7.08335221422e+37,1.14755441436e+44,1.223060552e+33,1.223060552e+33,1.06579743557e-11,1.06579743557e-11,6.17256325766e-07,6.18322608072e-07,1,True,224782786642,1.41667044284e+38,star_forming,False
0,0,Output19,1,14318,True,7.64510883721e-07,12857678263.1,10.1091625542,918986984.822,0.918986984822,-10.1458531935,760185.769218,0.0950551017851,5.99075023279e+15,1.71175990093e-06,1.71175990093e-06,5.38421779624e+36,9.57834069215e+43,9.21648812146e+30,9.21648812146e+30,9.62221789522e-14,9.62221789522e-14,5.62124272803e-08,5.63095316989e-08,1,True,17086252998.9,1.07684355925e+37,star_forming,False
0,0,Output19,1,14314,True,7.65479280357e-07,14749131784.9,10.1687664561,1610558266.69,1.61055826669,-9.96179001478,497047.057707,274.91367671,1.73261523245e+19,0.00658051501055,0.00658051501055,1.55719691292e+40,6.26279292711e+43,1.02471576599e+38,1.02471576599e+38,1.63619614749e-06,1.63619614749e-06,0.000248642567469,0.000249072086227,1,True,4.94160181298e+13,3.11439382584e+40,star_forming,False
0,0,Output19,1,14310,True,7.66448815569e-07,19260150562.6,10.2846596778,1570987884.21,1.57098788421,-10.0884868421,853835.903321,0.0539351060442,3.39920470361e+15,7.88104179349e-07,7.88104179349e-07,3.05505283096e+36,1.07583323818e+44,2.40769990421e+30,2.40769990421e+30,2.23798616621e-14,2.23798616621e-14,2.83970853709e-08,2.84461400479e-08,1,True,9694891174.6,6.11010566191e+36,star_forming,False
0,0,Output19,1,14304,True,7.67905256032e-07,12379343726.3,10.0926976218,1567968980.16,1.56796898016,-9.89736015519,1297276.69075,6.25395467535e-09,394149074.838,5.66790099308e-14,5.66790099308e-14,3.54243522205e+29,1.63456863034e+44,2.0078172113e+16,2.0078172113e+16,1.22834683966e-28,1.22834683966e-28,2.16719882927e-15,2.17094256696e-15,1,True,1124.15483041,7.0848704441e+29,star_forming,False
0,0,Output19,1,14307,True,7.67176714941e-07,10706785813.3,10.0296591148,1079464346.45,1.07946434645,-9.99645081218,819168.774168,0,0,0.292165242804,0.292165242804,0,1.03215265545e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14308,True,7.66934010535e-07,13600186664,10.1335448691,1613721370.13,1.61372137013,-9.92571631885,682002.330751,0.0916693322757,5.77736558435e+15,1.74936638162e-06,1.74936638162e-06,5.19243723839e+36,8.59322936747e+43,9.0834751435e+30,9.0834751435e+30,1.05705023747e-13,1.05705023747e-13,6.0424748559e-08,6.05291295716e-08,1,True,16477657422.8,1.03848744768e+37,star_forming,False
0,0,Output19,1,14300,True,7.68877643285e-07,16803958315.8,10.2254115955,1614041175.16,1.61404117516,-10.0174969859,819608.895686,0.095687102087,6.03058140318e+15,1.59799379608e-06,1.59799379608e-06,5.4200162669e+36,1.03270720856e+44,8.66115236915e+30,8.66115236915e+30,8.386842173e-14,8.386842173e-14,5.24835715482e-08,5.25742345376e-08,1,True,17199855707.8,1.08400325338e+37,star_forming,False
0,0,Output19,1,14302,True,7.68391306852e-07,13709991499.3,10.1370371855,681196060.129,0.681196060129,-10.3037650581,2805259.74309,2.72427465683,1.71694614262e+17,1.0827743784e-05,1.0827743784e-05,1.54311423729e+38,3.5346272763e+44,1.67084455908e+33,1.67084455908e+33,4.72707425274e-12,4.72707425274e-12,4.36570567889e-07,4.37324723744e-07,1,True,489691191226,3.08622847458e+38,star_forming,False
0,0,Output19,1,14306,True,7.67419490648e-07,14742692151.5,10.1685767969,1783562087.05,1.78356208705,-9.91728856491,688428.449352,0.0315817062661,1.9904046244e+15,5.95642249969e-07,5.95642249969e-07,1.78888646396e+36,8.67419846184e+43,1.06553635833e+30,1.06553635833e+30,1.22839748597e-14,1.22839748597e-14,2.06230751098e-08,2.06587005367e-08,1,True,5676844412,3.57777292792e+36,star_forming,False
0,0,Output19,1,14301,True,7.68634439358e-07,19177598009.1,10.2827942109,1567535501.34,1.56753550134,-10.0875768255,1192546.72041,0,0,0.295740313049,0.295740313049,0,1.50260886771e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14303,True,7.68148245748e-07,19173373219.7,10.2826985261,714547748.896,0.714547748896,-10.4286672708,1231207.36005,1275.99572138,8.04183207565e+19,0.0117398051992,0.0117398051992,7.22763822453e+40,1.55132127367e+44,8.48510648059e+38,8.48510648059e+38,5.46959976932e-06,5.46959976932e-06,0.00046590208922,0.000466706913947,1,True,2.29361552527e+14,1.44552764491e+41,star_forming,False
0,0,Output19,1,14298,True,7.69364265476e-07,15481060595.1,10.1898007105,1726744940.22,1.72674494022,-9.95257251844,852079.788927,0,0,0.251531733869,0.251531733869,0,1.07362053405e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14292,True,7.70825848262e-07,14015717319.7,10.1466153297,2647328437.41,2.64732843741,-9.72380750488,1242413.09864,227419.062632,1.4332853017e+22,0.382041531485,0.382041531485,1.28817258751e+43,1.56544050429e+44,4.9213542815e+42,4.9213542815e+42,0.0314375044469,0.0314375044469,0.0822881855925,0.0824303347008,6.90445442235e-10,True,2.30680860175e+12,1.45384244595e+39,star_forming,True
0,0,Output19,1,14296,True,7.69851173606e-07,11268505552.8,10.051866323,1402229254.86,1.40222925486,-9.90504729943,1850199.91077,2.06771986327,1.30315922235e+17,1.20265202897e-05,1.20265202897e-05,1.1712210998e+38,2.33125188757e+44,1.40857143206e+33,1.40857143206e+33,6.04212457507e-12,6.04212457507e-12,5.02400064982e-07,5.03267938307e-07,1,True,371674787059,2.34244219961e+38,star_forming,False
0,0,Output19,1,14279,True,7.74001459565e-07,10263967551.9,10.0113152704,1874880590.33,1.87488059033,-9.73834165734,332511.318189,7.65023968432e-09,482148504.489,2.34010031753e-13,2.34010031753e-13,4.3333346533e+29,4.18964260918e+43,1.01404377981e+17,1.01404377981e+17,2.42035866637e-27,2.42035866637e-27,1.03429696934e-14,1.03608367044e-14,1,True,1375.13850697,8.6666693066e+29,star_forming,False
0,0,Output19,1,14278,True,7.74246239842e-07,14569869416.6,10.1634556594,1586900930.62,1.58690093062,-9.96290584457,592269.600881,0.0508325961651,3.20367220265e+15,1.11561015348e-06,1.11561015348e-06,2.87931698311e+36,7.4625969711e+43,3.21219526143e+30,3.21219526143e+30,4.30439332832e-14,4.30439332832e-14,3.85833108e-08,3.86499617194e-08,1,True,9137211810.4,5.75863396622e+36,star_forming,False
0,0,Output19,1,14282,True,7.73267549855e-07,15451540770,10.1889717921,1831871749.46,1.83187174946,-9.92607672699,815236.616942,0,0,0.3031351452,0.3031351452,0,1.02719813735e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14280,True,7.73756751151e-07,12264291961.6,10.0886424807,2303399962.9,2.3033999629,-9.7262731252,918612.060745,100863.915055,6.35684472744e+21,0.382041531485,0.382041531485,5.71324711921e+42,1.15745119654e+44,2.18269767918e+42,2.18269767918e+42,0.0188577944859,0.0188577944859,0.049360587611,0.0494458557873,1.14472448326e-07,True,954075784726,6.01296471426e+38,star_forming,True
0,0,Output19,1,14274,True,7.75226079945e-07,11605523618.7,10.0646647398,1802733073.62,1.80273307362,-9.80873331322,357366.637797,0,0,0.214270276563,0.214270276563,0,4.50281963624e+43,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14275,True,7.7498101203e-07,11704532963.5,10.0683540891,1428380938.51,1.42838093851,-9.9135100431,741818.949615,1984.90147514,1.25096378321e+20,0.0235702999819,0.0235702999819,1.12431017857e+41,9.34691876515e+43,2.65003281817e+39,2.65003281817e+39,2.83519401929e-05,2.83519401929e-05,0.00120286717669,0.00120494507518,0.999999999355,True,1.0054049979e+14,6.33646181223e+40,star_forming,False
0,0,Output19,1,14268,True,7.76697999434e-07,19696999519.1,10.2944000743,1780760018.16,1.78076001816,-10.043794678,932671.106546,0,0,0.28493233366,0.28493233366,0,1.17516559425e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14273,True,7.75471219831e-07,10263295663,10.0112868402,1129630342.31,1.12963034231,-9.95835049097,602585.831389,0.113159860956,7.13178409818e+15,2.10784004233e-06,2.10784004233e-06,6.40972789188e+36,7.5925814755e+43,1.3510681111e+31,1.3510681111e+31,1.77945816644e-13,1.77945816644e-13,8.44209299901e-08,8.45667633177e-08,1,True,20340602211.8,1.28194557838e+37,star_forming,False
0,0,Output19,1,14258,True,7.63497933753e-07,17178717089.3,10.2349907275,1752019929.98,1.75201992998,-9.99145168534,714471.927237,0,0,0.277705763493,0.277705763493,0,9.00234628319e+43,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14265,True,7.77434932047e-07,13743523499.4,10.1380980894,1511785721.05,1.51178572105,-9.95860785028,772753.802043,645.303218053,4.06695730284e+19,0.00928139348588,0.00928139348588,3.65519893763e+40,9.73669790574e+43,3.39253396093e+38,3.39253396093e+38,3.48427566899e-06,3.48427566899e-06,0.000375404369429,0.000376052863451,1,True,1.15993921816e+14,7.31039787526e+40,star_forming,False
0,0,Output19,1,14263,True,7.69079503399e-07,10232667389.1,10.0099888577,1832813363.24,1.83281336324,-9.74687061502,1161161.89742,0.412284862423,2.59838303168e+16,4.51692630918e-06,4.51692630918e-06,2.33531020607e+37,1.46306399075e+44,1.05484241099e+32,1.05484241099e+32,7.20981732624e-13,7.20981732624e-13,1.59617776177e-07,1.59893508645e-07,1,True,74108631043.4,4.67062041214e+37,star_forming,False
0,0,Output19,1,14255,True,7.64207641583e-07,13414230835.7,10.1275657755,2126976316.69,2.12697631669,-9.79980312135,776344.946967,9.71042925455e-09,611989837.733,1.56403051915e-13,1.56403051915e-13,5.50029035997e+29,9.78194633179e+43,8.60262198717e+16,8.60262198717e+16,8.7943868177e-28,8.7943868177e-28,5.62289975166e-15,5.63261305595e-15,1,True,1745.45971606,1.10005807199e+30,star_forming,False
0,0,Output19,1,14252,True,7.64917962116e-07,19013678780.1,10.2790661526,1220232977.79,1.22023297779,-10.1926233946,1185598.75952,0,0,0.284106300564,0.284106300564,0,1.49385443699e+44,0,0,0,0,0,0,0,False,0,0,star_forming,False
0,0,Output19,1,14240,True,7.67765381194e-07,23268450495.6,10.3667674635,1694410033.33,1.69441003333,-10.1377489491,808496.368565,0.0448112282049,2.82418166683e+15,7.67544260163e-07,7.67544260163e-07,2.53824789876e+36,1.01870542439e+44,1.94821760556e+30,1.94821760556e+30,1.9124445192e-14,1.9124445192e-14,2.49164070199e-08,2.4959448983e-08,1,True,8054864682.94,5.07649579751e+36,star_forming,False
0,0,Output19,1,14253,True,7.64681120492e-07,11374087380.9,10.0559165604,353066310.734,0.353066310734,-10.5080602808,2577092.00916,14.4095379737,9.08146341955e+17,7.49380963119e-05,7.49380963119e-05,8.16201227883e+38,3.24713593154e+44,6.1164566225e+34,6.1164566225e+34,1.88364662011e-10,1.88364662011e-10,2.51360351119e-06,2.51794564725e-06,1,True,2.59012937541e+12,1.63240245577e+39,star_forming,False
