  150.334884   1.684117   0.9998
  150.277431   1.682168   1.0075
  150.314234   1.671503   1.1706
  150.292803   1.669141   1.1366
  150.294972   1.667396   1.2203
  150.324711   1.665068   0.986
  150.263824   1.662788   1.1213
  150.07471    1.790405   0.9355
  150.072914   1.788165   1.0893
  150.185533   1.785728   1.2471
  150.189766   1.78262    1.2235
  150.17793    1.7769     0.9702
  150.196427   1.77468    1.2465
  150.134007   1.767836   1.1637
  150.104759   1.761042   0.9998
  150.071575   1.756973   1.2466
  150.069302   1.755051   1.2447
  150.17403    1.749728   0.9718
  150.206436   1.747996   1.1221
  150.201261   1.745453   1.1725
  150.206692   1.743274   1.0437
  150.065399   1.745945   1.1451
  150.100868   1.741363   1.2007
  150.172059   1.739798   1.1983
  150.217821   1.73563    1.1709
  150.076711   1.735097   1.2337
  150.179152   1.733046   1.2291
  150.161975   1.725204   1.1843
  150.077232   1.724944   1.1838
  150.090903   1.722408   1.234
  150.069393   1.712578   1.1446
  150.192823   1.710173   1.0427
  150.20947    1.701233   1.0421
  150.079902   1.699767   1.1637
  150.084523   1.696321   1.0657
  150.177272   1.688276   1.1851
  150.105983   1.684001   1.038
  150.132011   1.672765   0.9127
  150.139372   1.668136   0.911
  150.218354   1.664191   1.2313
  150.125726   1.657256   0.885
  150.0986     1.651674   1.1497
  150.172171   1.653276   1.2479
  150.092122   1.649182   1.1749
  150.078265   1.646624   1.2031
  150.184572   1.642566   0.9046
  149.999467   1.79173    1.1613
  150.024455   1.789344   1.1634
  149.999791   1.787614   1.0215
  149.928314   1.778626   1.0992
  149.974521   1.753594   0.9952
  149.920307   1.737034   1.122
  150.007898   1.738935   1.2417
  150.033609   1.734205   1.013
  150.03451    1.727975   1.1371
  149.990973   1.722895   1.1334
  150.019504   1.71107    1.1181
  149.978404   1.707283   1.1862
  150.024919   1.699681   0.9714
  149.92539    1.699424   1.075
  150.02835    1.695729   1.028
  149.971254   1.697575   1.1854
  150.047449   1.676542   1.2364
  149.977455   1.683472   1.0174
  150.034605   1.681261   1.1178
  149.898441   1.679012   1.022
  149.934651   1.675032   0.986
  149.943931   1.66882    1.1493
  150.030501   1.670525   0.894
  149.975596   1.668274   1.0166
  149.988755   1.65905    1.1344
  149.990999   1.655277   1.11
  150.016866   1.648939   1.1355
  149.745438   1.78795    1.1806
  149.728992   1.785207   1.1712
  149.820594   1.775852   0.9933
  149.88482    1.773132   1.0606
  149.813959   1.770479   1.2066
  149.780111   1.765888   0.9243
  149.808935   1.746365   0.9983
  149.797033   1.73131    1.2487
  149.889867   1.728993   1.121
  149.834867   1.72594    1.2498
  149.776647   1.718442   0.9933
  149.841754   1.715059   0.996
  149.779121   1.702044   1.124
  149.817506   1.676819   1.2468
  149.8314     1.668238   1.2329
  149.803476   1.651189   1.1535
  149.738697   1.648446   1.169
  149.849657   1.790861   0.9263
  149.692681   1.789953   1.0464
  149.692338   1.779605   1.1959
  149.685802   1.775966   0.9426
  149.70847    1.764511   1.2141
  149.621024   1.760643   1.1749
  149.709693   1.745592   1.1975
  149.694042   1.738867   0.8848
  149.684348   1.735186   1.036
  149.709762   1.726544   1.2098
  149.682295   1.681464   0.9233
  149.724916   1.668866   1.1438
  150.327039   1.959403   1.1747
  150.294107   1.954986   1.0231
  150.320186   1.950574   1.1368
  150.292971   1.945843   1.1738
  150.276101   1.930172   1.2433
  150.277337   1.919331   0.9814
  150.228317   1.917273   1.1717
  150.303464   1.911273   0.97
  150.293343   1.907279   1.0665
  150.330475   1.902074   1.1733
  150.319386   1.900188   1.1626
  150.312983   1.897604   1.1687
  150.309771   1.89526    1.2372
  150.279812   1.891876   1.1725
  150.308309   1.88983    1.0362
  150.285435   1.883898   1.1642
  150.278513   1.877064   1.1631
  150.276185   1.867951   0.9088
  150.261916   1.864363   1.1492
  150.335625   1.861162   0.9406
  150.296583   1.852277   1.1202
  150.27636    1.843318   1.1821
  150.287875   1.846169   1.0888
  150.287725   1.840178   1.1626
  150.283403   1.835733   1.1201
  150.316157   1.833468   1.235
  150.280684   1.831442   1.0209
  150.328877   1.823364   1.201
  150.318779   1.817727   1.2195
  150.292717   1.815621   1.1717
  150.309733   1.804356   0.986
  150.176453   1.955215   1.1489
  150.206949   1.947004   1.0102
  150.126983   1.946901   0.9802
  150.145849   1.94407    1.2106
