target_redshift,redshift,output_name,node_index,merger_tree_index,is_central_galaxy,weight,stellar_mass_msun,log10_stellar_mass_msun,sfr_raw_msun_per_gyr,sfr_msun_per_year,log10_ssfr_per_year,black_hole_mass_msun,mdot_rest_msun_per_gyr,mdot_rest_g_per_s,radiative_efficiency_catalog,radiative_efficiency_used,rest_mass_power_erg_s,eddington_luminosity_erg_s,bolometric_luminosity_catalog_erg_s,bolometric_luminosity_erg_s,eddington_ratio_catalog,eddington_ratio,accretion_rate_eddington_paper,accretion_rate_eddington_galacticus,fraction_adaf,valid_accreting_black_hole,power_jet_galacticus,power_jet_erg_s,hbeta_agn_intrinsic_erg_s,velocity_dispersion_km_s,bolometric_luminosity_hbeta_erg_s,black_hole_mass_sigma_msun,lambda_raw,lambda_hbeta_true_bh,lambda_raw_sigma_bh,lambda_mock_observed,valid_sigma_sample,population
0.1,0.10000000000000009,Output18,29617,17383,False,7.709636797719635e-07,14332241327.496645,10.156314112243008,49233359.034083165,0.049233359034083164,-11.464054644940683,603341.2679351234,6.6564682839558795,4.195170819113981e+17,0.00015366918570420432,0.00015366918570420432,3.770431499364267e+38,8.326109497504703e+43,5.793991382607891e+34,5.793991382607891e+34,6.95882198563966e-10,6.95882198563966e-10,4.52844332697552e-06,4.968291341472919e-06,1.0,True,1196507068460.5447,7.540862998728534e+38,8.888060478396395e+30,132.1830316499815,4.1743826939604464e+32,51125919.93743715,6.95882198563966e-10,5.013605328168564e-12,8.212164172866542e-12,5.916597685332811e-14,True,star_forming
0.1,0.10000000000000009,Output18,31476,17383,False,7.709636797719635e-07,13194668277.986355,10.120398476264976,1025911789.7448845,1.0259117897448844,-10.109288455522272,507799.80444288324,0.38547942316572054,2.4294445018712864e+16,6.645053100068697e-06,6.645053100068697e-06,2.1834758275105067e+37,7.007637301311788e+43,1.4509312816523755e+32,1.4509312816523755e+32,2.0704999691989905e-12,2.0704999691989905e-12,3.115851653883076e-07,3.4184945411783534e-07,1.0,True,18137995276.90982,1.143128536889813e+37,2.384326864216758e+28,98.97290174136623,3.857372984820252e+29,14313299.33310106,2.0704999691989905e-12,5.5045271593867664e-15,7.345612321729119e-14,1.9528675744403254e-16,True,star_forming
0.1,0.10000000000000009,Output18,31761,17383,False,7.709636797719635e-07,45212184320.26349,10.655255489456794,3591633349.414404,3.591633349414404,-10.09996349399313,2145403.1434713285,2.3754723831434004,1.4971170894623302e+17,1.4532347366131857e-05,1.4532347366131857e-05,1.3455417373296608e+38,2.9606563379904333e+44,1.955387992250318e+33,1.955387992250318e+33,6.604576043356493e-12,6.604576043356493e-12,4.544741380699919e-07,4.986172426286202e-07,1.0,True,426993621259.2841,2.6910834746593213e+38,3.1282551135663792e+29,118.93144095677155,8.043712740022447e+30,32119843.04785043,6.604576043356493e-12,2.7168680933370924e-14,4.411440673481348e-13,1.8146967091834638e-15,True,star_forming
0.1,0.10000000000000009,Output18,20927,17383,False,7.709636797719635e-07,22008212439.936493,10.342584769541153,399446209.3725421,0.3994462093725421,-10.741126465354327,2255640.8271635096,36.775411209773246,2.3177325480543145e+18,0.00019904085294077548,0.00019904085294077548,2.0830741304906952e+39,3.1127843414856432e+44,4.146168516717322e+35,4.146168516717322e+35,1.3319806520031754e-09,1.3319806520031754e-09,6.691996302887155e-06,7.341990368025372e-06,1.0,True,6610418254991.943,4.16614826098139e+39,6.663866296519098e+31,88.59139811290001,4.497767523793698e+33,8790040.249281423,1.3319806520031754e-09,1.4449338696066049e-11,3.418038887701164e-10,3.707891814377589e-12,True,star_forming
0.1,0.10000000000000009,Output18,20215,17383,False,7.709636797719635e-07,10552080283.492002,10.023338086797684,577621026.5092435,0.5776210265092435,-10.261695092799242,682100.1467994963,34.670401880030006,2.1850664954662382e+18,0.000675611446388949,0.000675611446388949,1.9638398286845908e+39,9.412982025833048e+43,1.3267926671338223e+36,1.3267926671338223e+36,1.4095348992408188e-08,1.4095348992408188e-08,2.086309974134675e-05,2.2889534066543763e-05,1.0,True,6232040647712.732,3.927679657369181e+39,2.1080147971000043e+32,78.34142075425198,1.7505354617084151e+34,5117176.1846711235,1.4095348992408188e-08,1.859703393573083e-10,1.8788564766858164e-09,2.4789139790801377e-11,True,star_forming
0.1,0.10000000000000009,Output18,18833,17383,False,7.709636797719635e-07,15619035064.36045,10.193654199889027,548839080.2427981,0.548839080242798,-10.454209172027204,1104608.9110143129,120.00140159276155,7.562965175213747e+18,0.0013991925377572138,0.0013991925377572138,6.797254117829559e+39,1.5243602971997517e+44,9.510667238906611e+36,9.510667238906611e+36,6.239120276471184e-08,6.239120276471184e-08,4.459086300211379e-05,4.892197661887723e-05,1.0,True,21570376227434.203,1.3594508235659115e+40,1.5196656494948207e+33,96.17659107532866,1.800788444676074e+35,12617499.311602212,6.239120276471184e-08,1.1813404271838622e-09,5.462086966743817e-09,1.034213777692726e-10,True,star_forming
0.1,0.10000000000000009,Output18,18552,17383,False,7.709636797719635e-07,57793577433.15077,10.761879578207338,605923023.2905474,0.6059230232905474,-10.979462123485899,4924413.36397772,1381.0631542534256,8.704008788026976e+19,0.0031296059984362154,0.0031296059984362154,7.822772974010016e+40,6.795690442289253e+44,2.448219722386646e+38,2.448219722386646e+38,3.602606303476528e-07,3.602606303476528e-07,0.00011511373333501594,0.0001262947382395438,1.0,True,248247532409574.1,1.564554594802003e+41,6.201509168238481e+34,114.27488030798136,1.4326724854073303e+37,26943339.86917465,3.602606303476528e-07,2.108207396399163e-08,6.584455643632734e-08,3.8531543332317886e-09,True,star_forming
0.1,0.10000000000000009,Output18,18184,17383,False,7.709636797719635e-07,61901971593.18777,10.791704481627646,311704682.05616325,0.31170468205616325,-11.297961155847808,5132825.454635336,0.04009467037928937,2526925450581826.0,9.141587384017359e-08,9.141587384017359e-08,2.2710873349922824e+36,7.083299127396763e+44,2.0761343329567055e+29,2.0761343329567055e+29,2.9310273300849872e-16,2.9310273300849872e-16,3.2062564267661346e-09,3.517680335923126e-09,1.0,True,7207058528.6264,4.5421746699845643e+36,3.216211318655694e+25,125.30743895037443,1.5836769643961607e+26,40417195.613328874,2.9310273300849872e-16,2.2357900406476124e-19,3.722289847128997e-17,2.839365734734867e-20,True,star_forming
0.1,0.10000000000000009,Output18,17763,17383,False,7.709636797719635e-07,10594526682.62122,10.025081559091413,228539648.81461093,0.22853964881461092,-10.666120003404808,1184091.3933060316,1683.5439267772535,1.061036281256818e+20,0.01426220581760056,0.01426220581760056,9.536118526072197e+40,1.6340461227623235e+44,1.3600608511987536e+39,1.3600608511987536e+39,8.323270881115625e-06,8.323270881115625e-06,0.0005835893120294287,0.000640273382391746,0.999999999998842,True,302618764564044.4,1.9072237052122304e+41,4.096428473279912e+35,83.38278191884368,1.329346951181148e+38,6732929.906862504,8.323270881115625e-06,8.135308622341165e-07,1.4637778130496414e-06,1.4307216998923734e-07,True,star_forming
0.1,0.10000000000000009,Output18,17658,17383,False,7.709636797719635e-07,38610772461.80586,10.586708490371626,928951175.0907515,0.9289511750907515,-10.618715601938693,2235075.971486002,284.49829076664105,1.7930212788495694e+19,0.0015407105956299842,0.0015407105956299842,1.6114871599513619e+40,3.084404840650683e+44,2.4828353420587345e+37,2.4828353420587345e+37,8.049641568890023e-08,8.049641568890023e-08,5.224629201435841e-05,5.732097798215545e-05,1.0,True,51138862433658.31,3.2229743199027237e+40,3.821664392273877e+33,124.39706587599579,5.34635760300425e+35,39141063.46854764,8.049641568890023e-08,1.7333514500244356e-09,4.596594689911363e-09,9.897973720625098e-11,True,star_forming
0.1,0.10000000000000009,Output18,17526,17383,False,7.709636797719635e-07,17036358096.338634,10.231376760166055,1347897529.0711267,1.3478975290711268,-10.1017198829894,683767.6609136293,74.42638399633054,4.690646465876667e+18,0.0013468742417478386,0.0013468742417478386,4.2157428028302053e+39,9.435993720608084e+43,5.678075390965841e+36,5.678075390965841e+36,6.0174641474856e-08,6.0174641474856e-08,4.4677253161191486e-05,4.9016757860099234e-05,1.0,True,13378219610271.414,8.431485605660411e+39,8.730451539028435e+32,98.8927245719367,9.3631787201241e+34,14262351.146465229,6.0174641474856e-08,9.922832716256522e-10,2.884901193712092e-09,4.757218530349763e-11,True,star_forming
0.1,0.10000000000000009,Output18,17309,17383,False,7.709636797719635e-07,38961185275.40563,10.590632160494518,785767275.1501133,0.7857672751501134,-10.69533822270449,3703345.353375797,576.6724213126655,3.6344187501197935e+19,0.0017472463423093456,0.0017472463423093456,3.266452673368356e+40,5.1106165876585995e+44,5.707297485869444e+37,5.707297485869444e+37,1.1167532112762563e-07,1.1167532112762563e-07,6.391504072632581e-05,7.01231130660035e-05,1.0,True,103657465017891.6,6.532905346736711e+40,8.733133298585943e+33,125.25835614284662,1.4176881365217535e+36,40347583.920063205,1.1167532112762563e-07,2.7740060562266897e-09,1.025023660410778e-08,2.5461505846091163e-10,True,star_forming
0.1,0.10000000000000009,Output18,18323,17383,False,7.709636797719635e-07,10988447022.169296,10.04093631868741,330142324.28729635,0.33014232428729634,-10.52223511418098,946365.932501636,0.3866556188587649,2.4368573545110572e+16,5.337253247905754e-06,5.337253247905754e-06,2.1901381672097134e+37,1.3059849868522576e+44,1.16893220463024e+32,1.16893220463024e+32,8.950579190405946e-13,8.950579190405946e-13,1.6770010293062255e-07,1.8398882556200606e-07,1.0,True,69501747967.4008,4.380276334419427e+37,1.8414308623608848e+28,81.75310027987193,2.8436974780042762e+29,6172862.969160227,8.950579190405946e-13,2.1774350445316228e-15,1.372219546145314e-13,3.33824087246869e-16,True,star_forming
0.1,0.10000000000000009,Output18,15402,17383,False,7.709636797719635e-07,16755556064.674011,10.224158845290491,1135031142.6823046,1.1350311426823045,-10.169151067541502,625760.6677601001,123.07325292202705,7.756565452529761e+18,0.002371939493004042,0.002371939493004042,6.97125336967221e+39,8.63549721508938e+43,1.6535391183263022e+37,1.6535391183263022e+37,1.91481634136476e-07,1.91481634136476e-07,8.072787467860998e-05,8.856897874641701e-05,1.0,True,22122544685531.594,1.3942506739344418e+40,2.571408818741104e+33,97.40564382382817,3.349669294557042e+35,13342528.913877677,1.91481634136476e-07,3.878953592508769e-09,8.980432121560468e-09,1.8192177854185307e-10,True,star_forming
0.1,0.10000000000000009,Output18,15157,17383,False,7.709636797719635e-07,23877166232.194527,10.37798278297878,732138729.930973,0.7321387299309731,-10.513389401462863,1341848.727476101,3407.7194204693737,2.1476801905507104e+20,0.0248068886781959,0.0248068886781959,1.9302386935279263e+41,1.851751243917019e+44,4.788321639269356e+39,4.788321639269356e+39,2.5858341691406637e-05,2.5858341691406637e-05,0.0010423855255227922,0.001143632503929442,0.9999999996172944,True,612541095131357.9,3.860477385578461e+41,1.2501060704767073e+36,120.1709703947152,4.959036440627379e+38,33619102.788852505,2.5858341691406637e-05,2.6780251704529725e-06,1.0320912818875534e-06,1.0688877361453059e-07,True,star_forming
0.1,0.10000000000000009,Output18,15694,17383,False,7.709636797719635e-07,39489883621.33385,10.596485853850826,226121127.0680437,0.22612112706804371,-11.242144712379337,4950339.051965755,0.05029230604643543,3169620972438092.0,1.1519419646445763e-07,1.1519419646445763e-07,2.8487132636115626e+36,6.831467891712742e+44,3.281552353593766e+29,3.281552353593766e+29,4.803583074107132e-16,4.803583074107132e-16,4.1699870492948354e-09,4.5750181806741935e-09,1.0,True,9040094101.97016,5.697426527223125e+36,5.040548862731403e+25,113.99544613293709,2.6910628344756547e+26,26654652.83512035,4.803583074107132e-16,3.9392161057218535e-19,8.921281034199925e-17,7.315966725551728e-20,True,star_forming
0.1,0.10000000000000009,Output18,14111,17383,False,7.709636797719635e-07,55587195270.085884,10.74497476165406,28901315.95767514,0.02890131595767514,-12.284057143805981,5975197.387890118,0.026697272660281324,1682568209395588.5,5.026316635573805e-08,5.026316635573805e-08,1.5122168917722193e+36,8.245772395288363e+44,7.600880919710418e+28,7.600880919710418e+28,9.217912592462004e-17,9.217912592462004e-17,1.833929945284811e-09,2.0120596880941567e-09,1.0,True,4798862412.315338,3.024433783544438e+36,1.1781053874303908e+25,115.82665595735676,4.841693436435763e+25,28590746.714802742,9.217912592462004e-17,5.87172820729603e-20,1.926457108437869e-17,1.2271360169991987e-20,True,quiescent
0.1,0.10000000000000009,Output18,14331,17383,False,7.709636797719635e-07,16501522998.8171,10.21752402902955,73342359.14309719,0.0733423591430972,-11.352169153588347,2088800.6498953404,0.011710139413481736,738019518152048.1,6.642893510534675e-08,6.642893510534675e-08,6.63298863948004e+35,2.8825448968555697e+44,4.406223718865219e+28,4.406223718865219e+28,1.5285880624692983e-16,1.5285880624692983e-16,2.3010877113191367e-09,2.5245925203511782e-09,1.0,True,2104909688.3193657,1.3265977278960078e+36,6.806671540415311e+24,90.81327850691922,2.534329371892328e+25,9802236.571097085,1.5285880624692983e-16,8.79198577152053e-20,3.2573338902294745e-17,1.8735219722785424e-20,True,star_forming
0.1,0.10000000000000009,Output18,13915,17383,False,7.709636797719635e-07,16158779190.27161,10.208408546354645,23362315.596062824,0.023362315596062826,-11.83989265993687,1924765.279707129,0.05943028327507384,3745532608758990.0,3.6002512891948114e-07,3.6002512891948114e-07,3.3663168292497647e+36,2.656176085995838e+44,1.2119586504344656e+30,1.2119586504344656e+30,4.5627948268350025e-15,4.5627948268350025e-15,1.2673545428701067e-08,1.3904527775383061e-08,1.0,True,10682654973.453737,6.732633658499529e+36,1.876016225200802e+26,83.51462259386932,1.2688759805534578e+27,6779897.367331416,4.5627948268350025e-15,4.77707779707586e-18,1.2953454285954853e-15,1.356178859959721e-18,True,quiescent
0.1,0.10000000000000009,Output18,13637,17383,False,7.709636797719635e-07,26311266061.875206,10.420141746240667,280922829.33400613,0.28092282933400614,-10.971554712447013,2784818.6999202827,0.0407207375924789,2566382694146064.0,1.8093384871209308e-07,1.8093384871209308e-07,2.3065497369843214e+36,3.84304980588999e+44,4.173329211584393e+29,4.173329211584393e+29,1.0859420050159654e-15,1.0859420050159654e-15,6.001873130681846e-09,6.584835484228368e-09,1.0,True,7319594758.644682,4.6130994739686416e+36,6.3402728962745446e+25,109.4177530694019,3.527665373949842e+26,22256368.560808077,1.0859420050159654e-15,9.179338161434237e-19,1.3587803393599026e-16,1.148560803844174e-19,True,star_forming
0.1,0.10000000000000009,Output18,13761,17383,False,7.709636797719635e-07,22225271352.615364,10.346847072059534,271160684.2110385,0.27116068421103845,-10.91362035097944,787676.6325595897,0.05582064447874011,3518038828274520.0,9.405371471865672e-07,9.405371471865672e-07,3.1618556159089306e+36,1.0869937529322337e+44,2.973842660802812e+30,2.973842660802812e+30,2.7358415379855545e-14,2.7358415379855545e-14,2.9088075321312816e-08,3.191340209517693e-08,1.0,True,10033818661.138884,6.323711231817861e+36,4.519016046657515e+26,123.28677559695718,3.580566816932136e+27,37627086.7021973,2.7358415379855545e-14,3.294008642895447e-17,5.727146688003532e-16,6.895600650651895e-19,True,star_forming
0.1,0.10000000000000009,Output18,32416,17383,True,7.709636797719635e-07,493735617957.55145,11.69349445823929,22811456.308241174,0.022811456308241173,-13.33534144624436,43701537.70282162,546.8956865653424,3.446753935428858e+19,0.00013052599303581863,0.00013052599303581863,3.0977879492981926e+40,6.030812202989383e+45,4.043418482965388e+36,4.043418482965388e+36,6.704600221113048e-10,6.704600221113048e-10,5.136601580401834e-06,5.6355200482438315e-06,1.0,True,98305066105885.75,6.195575898596383e+40,5.915345983974651e+32,228.41637252982844,5.914752526958249e+34,567371912.1199296,6.704600221113048e-10,9.807555479884443e-12,5.1641847805004516e-11,7.554220546012636e-13,True,quiescent
0.1,0.10000000000000009,Output18,33615,17383,True,7.709636797719635e-07,69692855954.85394,10.843188261908614,420319044.82797575,0.4203190448279758,-11.219609193396602,9679303.600167528,27125.016372276288,1.7095263178409627e+21,0.02982114784209352,0.02982114784209352,1.536445631346448e+42,1.3357438968231187e+45,4.581857232372114e+40,4.581857232372114e+40,3.430191403658609e-05,3.430191403658609e-05,0.0011502546521085894,0.0012619789662636407,0.9999999989754782,True,4875749782585641.0,3.0728912595447134e+42,9.108245163224036e+36,112.45201919025635,5.165744952017285e+39,25102903.37695709,3.430191403658609e-05,3.8673169043132384e-06,1.322630434580477e-05,1.491179481225625e-06,True,star_forming
0.1,0.10000000000000009,Output18,10937,17361,False,7.688722500179797e-07,16887379122.638435,10.227562253425557,1852503180.5216465,1.8525031805216465,-9.959803291142983,1448707.946631675,4.4280789747594325,2.7907513274596493e+17,4.493888506888306e-05,4.493888506888306e-05,2.5082022081210082e+38,1.999216966351711e+44,1.127158107602687e+34,1.127158107602687e+34,5.637997909049319e-11,5.637997909049319e-11,1.2545922980526338e-06,1.3764509349963665e-06,1.0,True,795951782084.1315,5.0164044162420164e+38,1.8238449194233917e+30,93.20155693335305,6.4411843805108355e+31,10988286.016537935,5.637997909049319e-11,3.221853600144805e-13,7.433199647005492e-12,4.24772790441456e-14,True,star_forming
0.1,0.10000000000000009,Output18,10157,17361,False,7.688722500179797e-07,19060429428.617226,10.280132681002094,7209050.634551334,0.007209050634551334,-12.42225460509304,3400259.0093901,1173.680242054637,7.396999268074455e+19,0.0037351237042545066,0.0037351237042545066,6.648091399294365e+40,4.692357432958338e+44,2.4831443773554895e+38,2.4831443773554895e+38,5.291890937195655e-07,5.291890937195655e-07,0.00014167913451348094,0.00015544043867737458,1.0,True,210970239145537.25,1.3296182798588727e+41,6.889846590688181e+34,79.34848780747693,1.6221360324781263e+37,5413000.8977635,5.291890937195655e-07,3.456974571213422e-08,3.3241819419139347e-07,2.1715512620471927e-08,True,quiescent
0.1,0.10000000000000009,Output18,9880,17361,False,7.688722500179797e-07,94321551000.26137,10.97461093357682,1179236553.1363895,1.1792365531363895,-10.903010000901574,8836456.311453879,0.0165887026730162,1045485960603683.5,2.0889128639767473e-08,2.0889128639767473e-08,9.39635921389197e+35,1.2194309709806352e+45,1.9628175636445373e+28,1.9628175636445373e+28,1.6096176088311827e-17,1.6096176088311827e-17,7.705527772790336e-10,8.453966219911197e-10,1.0,True,2981836487.179719,1.8792718427783938e+36,3.0583637547962886e+24,151.11870322581325,9.860006086033012e+24,92144237.17948267,1.6096176088311827e-17,8.08574353175879e-21,1.5435925364359784e-18,7.754073575413638e-22,True,star_forming
0.1,0.10000000000000009,Output18,9300,17361,False,7.688722500179797e-07,15232447123.036762,10.18276967921645,671763279.2172619,0.6717632792172619,-10.35555341902188,1715110.7088554057,65.81751217071897,4.148081154548616e+18,0.0004663634296830717,0.0004663634296830717,3.728109419471166e+39,2.3668527782204596e+44,1.7386538950983385e+36,1.7386538950983385e+36,7.345847241101162e-09,7.345847241101162e-09,1.5751336347477345e-05,1.7281264739613335e-05,1.0,True,11830765983001.438,7.456218838942332e+39,2.704700631393197e+32,96.48106084472568,2.3490954238447866e+34,12794199.762419265,7.345847241101162e-09,9.92497482505429e-11,9.847385145443593e-10,1.3304802897928283e-11,True,star_forming
0.1,0.10000000000000009,Output18,9022,17361,False,7.688722500179797e-07,10275598731.099577,10.01180713643979,57638928.04782856,0.05763892804782856,-11.251091241106339,1350919.7546015375,52.04528846241113,3.280100890079204e+18,0.00048053241100542147,0.00048053241100542147,2.94800766173793e+39,1.8642692613501217e+44,1.4166132293573824e+36,1.4166132293573824e+36,7.598758713274378e-09,7.598758713274378e-09,1.5813207474133613e-05,1.7349145413093868e-05,1.0,True,9355194506888.707,5.896015323475858e+39,2.190597173717562e+32,78.84895522379294,1.8317397801562942e+34,5264658.059549915,7.598758713274378e-09,9.825510821487936e-11,1.949853749303239e-09,2.5212419339792806e-11,True,star_forming
0.1,0.10000000000000009,Output18,7881,17361,False,7.688722500179797e-07,19097298481.093616,10.280971935952719,152487221.60370797,0.15248722160370798,-11.097738484529048,1313066.7326430408,363.69934077275497,2.292177767929055e+19,0.003542868447541364,0.003542868447541364,2.0601066395116372e+40,1.8120320910473962e+44,7.29868681169625e+37,7.29868681169625e+37,4.027901518828754e-07,4.027901518828754e-07,0.00011369040590891788,0.00012473316292180943,1.0,True,65375333204536.01,4.1202132790232734e+40,1.170469629060575e+34,100.39632946586123,2.0029263318453463e+36,15241457.293270621,4.027901518828754e-07,1.1053481567689062e-08,3.470077293115246e-08,9.522684509193047e-10,True,star_forming
0.1,0.10000000000000009,Output18,7737,17361,False,7.688722500179797e-07,13134601618.30018,10.118416904864935,928860490.0590051,0.9288604900590052,-10.150466414711277,586767.4474012905,93.23834523612499,5.876251015870674e+18,0.002049874532082843,0.002049874532082843,5.281311032071254e+39,8.097390774137808e+43,1.0826024980651018e+37,1.0826024980651018e+37,1.3369769698194848e-07,1.3369769698194848e-07,6.522238063326759e-05,7.155743498879963e-05,1.0,True,16759689127563.725,1.0562622064142508e+40,1.7306114312627204e+33,84.42822861249101,2.0993047590065417e+35,7112361.130135705,1.3369769698194848e-07,2.592569406075219e-09,1.1030015904160408e-08,2.1388612090685709e-10,True,star_forming
0.1,0.10000000000000009,Output18,7029,17361,False,7.688722500179797e-07,12535513036.671051,10.098142112880257,231855776.98801875,0.23185577698801876,-10.732924191502168,1094157.5590424787,340.1718165246124,2.1438979610385056e+19,0.00354548631917212,0.00354548631917212,1.9268393951666608e+40,1.5099374314786205e+44,6.831582714805279e+37,6.831582714805279e+37,4.524414437567381e-07,4.524414437567381e-07,0.00012761054564226448,0.00014000536679312727,1.0,True,61146236352361.164,3.8536787903333206e+40,1.1051449548191363e+34,76.66143569999107,1.8716934027233798e+36,4651645.307347344,4.524414437567381e-07,1.2395834182946948e-08,1.0642303808688956e-07,2.915741587280009e-09,True,star_forming
0.1,0.10000000000000009,Output18,6728,17361,False,7.688722500179797e-07,16418144392.80804,10.215324070840468,541660754.87415,0.54166075487415,-10.481596700195167,1527244.3381943745,182.34315283577263,1.1491990064546132e+19,0.0014313604046372768,0.0014313604046372768,1.0328485584502892e+40,2.1075971867082368e+44,1.478378530552434e+37,1.478378530552434e+37,7.01452127510878e-08,7.01452127510878e-08,4.9005975381066526e-05,5.37659291694839e-05,1.0,True,32776370583669.93,2.0656971169005776e+40,2.331546568520307e+33,88.83789138497491,2.9841457513532175e+35,8898161.48133297,7.01452127510878e-08,1.4158994755606139e-09,1.2039439748343438e-08,2.430192419005633e-10,True,star_forming
0.1,0.10000000000000009,Output18,6403,17361,False,7.688722500179797e-07,31087362184.149357,10.492583872976951,570919194.2542875,0.5709191942542875,-10.736009228781631,2802792.1537843156,0.09887812473236897,6231692330387376.0,4.230128208110059e-07,4.230128208110059e-07,5.600765754230161e+36,3.8678531722223554e+44,2.3691957203985816e+30,2.3691957203985816e+30,6.12535071758505e-15,6.12535071758505e-15,1.4480295670096818e-08,1.5886767793063896e-08,1.0,True,17773445333.400322,1.1201531508460323e+37,3.642321628863073e+26,111.68295849221356,2.776044256383676e+27,24356249.98036586,6.12535071758505e-15,7.177222435226625e-18,7.048739007139481e-16,8.259178955559303e-19,True,star_forming
0.1,0.10000000000000009,Output18,6388,17361,False,7.688722500179797e-07,13274402440.213818,10.123014980016492,389361185.79275036,0.38936118579275036,-10.532662324142702,763622.4237594514,208.65018362404683,1.3149963680472588e+19,0.00328668331499457,0.00328668331499457,1.18185979580258e+40,1.0537989447880428e+44,3.884398871527229e+37,3.884398871527229e+37,3.6860910619990444e-07,3.6860910619990444e-07,0.00011215230397106679,0.00012304566503603328,1.0,True,37505086615300.0,2.3637195916051597e+40,6.170432457408983e+33,93.95604453627536,9.409627067097968e+35,11385098.949194688,3.6860910619990444e-07,8.9292432049176e-09,2.472338451797875e-08,5.989030371105464e-10,True,star_forming
0.1,0.10000000000000009,Output18,6089,17361,False,7.688722500179797e-07,15941451494.91229,10.202527862074627,100509637.00490566,0.10050963700490566,-11.20032015755792,1741052.5636020333,0.014662113556027999,924064658807768.0,1.0659777608485055e-07,1.0659777608485055e-07,8.305078975911519e+35,2.4026525377708057e+44,8.85302949041216e+28,8.85302949041216e+28,3.6846898797218713e-16,3.6846898797218713e-16,3.4566292234735768e-09,3.7923718597436834e-09,1.0,True,2635530097.941491,1.6610157951823028e+36,1.3615917399784931e+25,90.55278310636449,5.743483153938661e+25,9679121.71429056,3.6846898797218713e-16,2.3904759692250366e-19,6.62791413367245e-17,4.2999193907268264e-20,True,star_forming
0.1,0.10000000000000009,Output18,4879,17361,False,7.688722500179797e-07,18464087486.133057,10.266327849245071,689733454.6965266,0.6897334546965267,-10.427646557810675,1210554.4367013643,869.8020809512865,5.481838345427982e+19,0.007412281002425983,0.007412281002425983,4.926830601951466e+40,1.6705651226478827e+44,3.651905287301582e+38,3.651905287301582e+38,2.1860298876066747e-06,2.1860298876066747e-06,0.00029491999654238744,0.0003235655962658109,0.9999999999999987,True,156347824946205.62,9.853661203902917e+40,9.953858104916026e+34,106.30925364544102,2.5039745222258926e+37,19605626.435396444,2.1860298876066747e-06,1.4988787256955523e-07,1.3497697652885704e-07,9.254865165604426e-09,True,star_forming
0.1,0.10000000000000009,Output18,11399,17361,True,7.688722500179797e-07,216202957399.50418,11.334861630290284,483884340.37110335,0.48388434037110334,-11.650120062739346,18013279.915892825,13015.651939233798,8.202981052103492e+20,0.008063200810974724,0.008063200810974724,7.372471701658002e+41,2.4858326283932098e+45,5.944571980369701e+39,5.944571980369701e+39,2.3913806233254523e-06,2.3913806233254523e-06,0.00029657956925375996,0.0003253863633897674,0.9999999999999987,True,2339576917004452.5,1.474494340331598e+42,1.470605053948534e+36,172.7370720601204,6.0068300387293454e+38,165945108.845949,2.3913806233254523e-06,2.416425776264766e-07,2.595834782535997e-07,2.6230212030077818e-08,True,quiescent
0.1,0.10000000000000009,Output18,11757,17361,True,7.688722500179797e-07,24452923824.82115,10.388330794955266,3181756946.477149,3.181756946477149,-9.885663794011581,1736524.6477107666,2.5339393610616436e-07,15969892759.12637,2.0628860042181215e-12,2.0628860042181215e-12,1.4353023821136429e+31,2.396404013840858e+44,2.960865195883164e+19,2.960865195883164e+19,1.2355450828750745e-25,1.2355450828750745e-25,5.989400676279118e-14,6.571151579464263e-14,1.0,True,45547.82246718429,2.8706047642272853e+31,4816666913254269.0,101.66630542848083,404241600979082.25,16108199.574117534,1.2355450828750745e-25,1.6868674841316946e-30,1.3319641837675395e-26,1.8185067487761214e-31,True,star_forming
0.1,0.10000000000000009,Output18,11495,17360,False,7.696098208619283e-07,18085911791.794025,10.25734040837897,105620137.78597783,0.10562013778597783,-11.233593678670438,3391897.9339352115,0.49784637126397485,3.1376256597848696e+16,1.6901636991734142e-06,1.6901636991734142e-06,2.8199573106691755e+37,4.680819148830591e+44,4.766189479711726e+31,4.766189479711726e+31,1.0182383314045498e-13,1.0182383314045498e-13,6.024495330851834e-08,6.609654980270221e-08,1.0,True,89488400877.76595,5.63991462133835e+37,8.081057118859031e+27,83.95805866560272,1.076000438308654e+29,6939729.236869051,1.0182383314045498e-13,2.2987438824195353e-16,4.9767943022845346e-14,1.1235459423980053e-16,True,star_forming
0.1,0.10000000000000009,Output18,10864,17360,False,7.696098208619283e-07,21383115302.403923,10.330070977770914,596713073.4016044,0.5967130734016044,-10.554305424853949,1332599.546308006,2.3885551271883463,1.5053623546254774e+17,2.285751355233156e-05,2.285751355233156e-05,1.3529522120950975e+38,1.838987373905048e+44,3.092512352362065e+33,3.092512352362065e+33,1.6816387084785607e-11,1.6816387084785607e-11,7.357050033585245e-07,8.071640813722435e-07,1.0,True,429345258051.78076,2.7059044241901946e+38,4.9336284037685744e+29,95.58227361440001,1.3770077805379675e+31,12278021.492912387,1.6816387084785607e-11,7.487858807936906e-14,1.8251727131004967e-12,8.12697490066719e-15,True,star_forming
