evaluation_id,dust_draw_index,dust_case,scatter_mode,delta_0,delta_z,delta_M,delta_Mz,attenuation_scatter,z_pivot,observable,observable_label,sample_label,output_name,redshift,bin_index,log10_luminosity_min,log10_luminosity_center,log10_luminosity_max,phi_mpc3_dex,phi_mpc3_dex_shot_noise_std_conservative,phi_mpc3_dex_shot_noise_std_smoothed_expectation,log10_phi_shot_noise_std_conservative,log10_phi_shot_noise_std_smoothed_expectation,dn_dlnL_mpc3,dn_dlnL_mpc3_shot_noise_std_conservative,dn_dlnL_mpc3_shot_noise_std_smoothed_expectation,log10_dn_dlnL_shot_noise_std_conservative,log10_dn_dlnL_shot_noise_std_smoothed_expectation,z_min,z_max,target_redshift
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,1,41.25,41.375,41.5,0.004116569716261645,0.00011260928373131643,8.474708933771281e-05,0.011880180321590833,0.00894074333572911,0.0017878035121424675,4.890559053558835e-05,3.680519325673058e-05,0.011880180321590833,0.008940743335729112,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,2,41.5,41.625,41.75,0.0013402575798484588,6.426270919014474e-05,4.5843730358030464e-05,0.02082356437528141,0.01485511398980812,0.0005820664712571926,2.7908939993433244e-05,1.9909679124353218e-05,0.02082356437528141,0.014855113989808122,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,3,41.75,41.875,42.0,0.00018127067713989285,2.362937803697377e-05,1.4942070697397366e-05,0.056612071263704586,0.035798723513786865,7.87248548127214e-05,1.0262108492263599e-05,6.489258852087948e-06,0.05661207126370458,0.03579872351378686,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,4,42.0,42.125,42.25,5.644762319565234e-05,1.3189676242254365e-05,9.194864177678678e-06,0.10147820733296493,0.07074308089774979,2.4514891270425812e-05,5.728203610101489e-06,3.993278774215731e-06,0.10147820733296493,0.07074308089774978,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,5,42.25,42.375,42.5,2.7955895515700825e-05,9.288886776765994e-06,6.649103721455429e-06,0.14430273814365496,0.10329374189457362,1.214109115913273e-05,4.0341122701735535e-06,2.887669055830469e-06,0.14430273814365494,0.10329374189457362,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,6,42.5,42.625,42.75,1.9641006321161843e-05,7.774160148204613e-06,5.50684730325546e-06,0.17189928044367686,0.12176531881214613,8.529980664307476e-06,3.3762748537974293e-06,2.391593396487649e-06,0.17189928044367686,0.12176531881214613,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,7,42.75,42.875,43.0,1.5257561035790038e-05,6.841647338096982e-06,4.99338093921732e-06,0.1947421137030855,0.1421326634614815,6.6262745651456765e-06,2.9712896860635905e-06,2.1685977879429586e-06,0.1947421137030855,0.1421326634614815,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,8,43.0,43.125,43.25,7.756989559757294e-06,4.881544460825244e-06,3.281673946074245e-06,0.2733054887040638,0.18373273229341655,3.368817761983727e-06,2.120027822501788e-06,1.425212886185714e-06,0.27330548870406385,0.18373273229341655,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,0,40.75,40.875,41.0,0.008672446365951127,0.00016345542072945934,0.00012480051633615832,0.008185439755347877,0.0062496985621341376,0.0037663956013344836,7.098778725997859e-05,5.4200175583470184e-05,0.008185439755347879,0.0062496985621341376,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,1,41.0,41.125,41.25,0.00688419784010264,0.00014563116118154382,0.0001097562066890137,0.00918724463812977,0.006924047801473518,0.002989769134286861,6.324680969430752e-05,4.766651491967142e-05,0.009187244638129768,0.006924047801473518,0.695,0.88,
