evaluation_id,dust_draw_index,dust_case,scatter_mode,delta_0,delta_z,delta_M,delta_Mz,attenuation_scatter,z_pivot,observable,observable_label,sample_label,output_name,redshift,bin_index,log10_luminosity_min,log10_luminosity_center,log10_luminosity_max,phi_mpc3_dex,phi_mpc3_dex_shot_noise_std_conservative,phi_mpc3_dex_shot_noise_std_smoothed_expectation,log10_phi_shot_noise_std_conservative,log10_phi_shot_noise_std_smoothed_expectation,dn_dlnL_mpc3,dn_dlnL_mpc3_shot_noise_std_conservative,dn_dlnL_mpc3_shot_noise_std_smoothed_expectation,log10_dn_dlnL_shot_noise_std_conservative,log10_dn_dlnL_shot_noise_std_smoothed_expectation,z_min,z_max,target_redshift
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z1.42,Output10,1.4699999999999998,0,41.8,41.95,42.1,0.006282668891498155,0.00025514010890873354,0.0002113013535947698,0.01763676286700429,0.014606374053720625,0.002728528431202868,0.00011080594141125766,9.176701188489636e-05,0.017636762867004288,0.014606374053720625,,,1.42
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z1.42,Output10,1.4699999999999998,1,42.1,42.25,42.4,0.0015051077619159445,0.00012487929785415244,9.864221907885455e-05,0.03603355941303013,0.028462926384822312,0.000653659995669848,5.4234389962011e-05,4.28397714286382e-05,0.03603355941303013,0.028462926384822312,,,1.42
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z1.42,Output10,1.4699999999999998,2,42.4,42.55,42.7,0.00031172612057078487,5.6832040319774857e-05,4.3112165633637255e-05,0.07917797026757896,0.060063544252577566,0.00013538093402899962,2.4681841506181336e-05,1.872337563758767e-05,0.07917797026757896,0.06006354425257757,,,1.42
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z1.42,Output10,1.4699999999999998,3,42.7,42.85,43.0,0.00017128153971402425,4.21271355048454e-05,3.2979473464800315e-05,0.10681584552948122,0.08362140698729816,7.438662754969342e-05,1.8295582488144917e-05,1.4322803341837494e-05,0.1068158455294812,0.08362140698729814,,,1.42
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z2.23,Output6,2.23,0,42.525,42.6,42.675,0.0004538015757091536,9.697385223660883e-05,6.288801635178871e-05,0.09280533865367763,0.06018471495332094,0.0001970835202094862,4.211520891526053e-05,2.7311918479423306e-05,0.09280533865367763,0.060184714953320936,,,2.23
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z2.23,Output6,2.23,1,42.675,42.75,42.825,0.00038675728557562803,8.952429302587844e-05,6.136363392839677e-05,0.10052792256922087,0.06890597436314527,0.00016796655496137538,3.887990645742878e-05,2.664988760463388e-05,0.10052792256922088,0.06890597436314527,,,2.23
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z2.23,Output6,2.23,2,42.825,42.9,42.975,0.00036809458022931,8.733762137627885e-05,5.7023647865969415e-05,0.10304483973288653,0.06727905526551599,0.00015986144501208314,3.793024702627339e-05,2.4765055606184656e-05,0.10304483973288653,0.06727905526551599,,,2.23
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z2.23,Output6,2.23,3,42.975,43.05,43.125,0.0005208943551300386,0.00010389543693226242,7.720090164442529e-05,0.08662258385070154,0.06436607586918369,0.00022622154408752856,4.512121495460888e-05,3.352792558212958e-05,0.08662258385070155,0.0643660758691837,,,2.23
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z3.24,Output1,3.25,0,42.575,42.65,42.725,0.0003821715268940253,8.899196821196006e-05,5.3997437665843635e-05,0.10112925220324168,0.0613619476201677,0.00016597498527061539,3.864872072816385e-05,2.3450789215190695e-05,0.10112925220324169,0.0613619476201677,,,3.24
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z3.24,Output1,3.25,1,42.725,42.8,42.875,0.00019701883000180505,6.389627140834721e-05,4.3676481965734216e-05,0.14084845639669807,0.09627737159179899,8.556419070081877e-05,2.774979808683771e-05,1.8968455106665263e-05,0.14084845639669807,0.096277371591799,,,3.24
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z3.24,Output1,3.25,2,42.875,42.95,43.025,9.294509060197396e-05,4.388689705030314e-05,2.4915577718687706e-05,0.20506556175650184,0.11642032781479554,4.036553996843508e-05,1.905983721680275e-05,1.0820697916657683e-05,0.2050655617565018,0.11642032781479555,,,3.24
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z3.24,Output1,3.25,3,43.025,43.1,43.175,7.990831043935372e-05,4.069280454164766e-05,2.2710875704198586e-05,0.22116173359738095,0.12343156729624184,3.470373828202333e-05,1.7672660465605163e-05,9.863207997524074e-06,0.22116173359738098,0.12343156729624187,,,3.24
